"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"37","115290","77","52","39","4","861","0","0","0","0","0","0","0","0","0","752","0","0","0","0","0","0","0","0","0","0","0","456","0","0","0","0","251","0","491","0","232","2","523","6","11","0","202","282","433","305","418","380","332","265","458","364","358","273","418","468","228","371","336","327","389","395","307","240","462","327","372","0","493","0","0","222"
"37","120000","78","52","39","4","1461","0","0","0","0","0","0","0","0","0","1323","0","0","0","0","0","0","0","0","0","0","0","549","617","0","0","0","0","0","1137","0","141","1","1159","15","31","4","88","236","1031","184","1100","375","893","124","1166","273","1012","455","757","1073","170","319","930","936","326","490","725","493","748","388","839","0","1141","0","0","122"
"37","120010","78","52","39","4","5897","0","0","0","0","0","0","0","0","0","5188","0","0","0","0","0","0","0","0","0","0","0","1954","2336","0","0","0","0","0","3624","0","1320","14","3861","34","69","6","1142","1652","3212","1887","3034","2466","2405","1460","3466","2193","2727","1858","2831","3347","1393","2316","2481","2277","2608","2564","2198","1727","3028","2065","2631","0","3610","0","0","1244"
"37","120020","78","52","39","4","9614","0","0","0","0","0","0","0","0","0","8340","0","0","0","0","0","0","0","0","0","0","0","3187","3726","0","0","0","0","0","6087","0","1797","20","6434","54","113","15","1582","2291","5534","2527","5422","3587","4237","1962","5933","3109","4795","2799","4707","5553","2005","3269","4424","4106","3736","3744","3863","2728","4846","3047","4469","0","6033","0","0","1713"
"37","120030","78","52","39","4","8574","0","0","0","0","0","0","0","0","0","7656","0","0","0","0","0","0","0","0","0","0","0","2545","3490","0","0","0","0","0","4857","0","2503","24","5180","30","98","6","2164","3136","4112","3661","3672","3961","3248","2539","4791","3744","3613","3335","3713","4799","2197","4591","2580","2987","4226","4392","2700","3198","3870","3374","3628","0","4753","0","0","2474"
"37","120040","78","49","39","4","1254","0","0","0","0","0","0","0","0","0","1105","0","0","0","0","0","0","0","0","0","0","0","554","392","0","0","0","0","0","926","0","103","2","977","14","18","4","75","193","858","174","880","399","643","118","937","236","825","333","644","799","212","397","602","691","350","338","659","293","713","329","661","0","924","0","0","88"
"37","120340","77","52","39","4","1435","0","0","0","0","0","0","0","0","0","1291","0","0","0","0","0","0","0","0","0","0","0","736","0","0","0","0","492","0","779","0","467","0","820","5","18","1","422","603","626","676","565","759","476","511","740","714","525","593","627","790","413","797","416","475","754","828","389","574","634","619","581","0","756","0","0","467"
"37","120500","78","49","39","4","428","0","0","0","0","0","0","0","0","0","386","0","0","0","0","0","0","0","0","0","0","0","119","188","0","0","0","0","0","251","0","117","0","272","2","3","1","99","155","211","194","175","195","171","124","243","202","166","177","179","243","115","249","122","161","202","248","112","180","181","180","170","0","244","0","0","123"
"37","125260","78","52","39","4","9203","0","0","0","0","0","0","0","0","0","8302","0","0","0","0","0","0","0","0","0","0","0","2767","3800","0","0","0","0","0","5260","0","2732","15","5602","27","126","4","2351","3495","4365","4252","3690","4324","3430","2826","5088","4210","3734","3738","3950","5102","2428","5146","2620","3014","4815","5043","2600","3425","4204","3828","3716","0","4986","0","0","2821"
"37","126110","78","52","39","4","8351","0","0","0","0","0","0","0","0","0","7623","0","0","0","0","0","0","0","0","0","0","0","2390","3358","0","0","0","0","0","4308","0","3052","29","4576","16","89","5","2690","3657","3570","4805","2518","4588","2589","3304","3963","4463","2846","3732","3362","4302","2683","5506","1655","2270","4955","5170","1898","3405","3614","4061","2937","0","4041","0","0","3160"
"37","126320","78","52","39","4","10574","0","0","0","0","0","0","0","0","0","9323","0","0","0","0","0","0","0","0","0","0","0","3281","4069","0","0","0","0","0","5701","0","3119","26","6223","47","192","8","2663","3770","4977","4692","4226","5070","3665","3206","5724","4820","4082","4112","4416","5739","2749","5217","3471","3186","5641","5539","2979","3650","4894","4225","4210","0","5612","0","0","3009"
"37","130000","77","52","39","4","9269","0","0","0","0","0","0","0","0","0","7571","0","0","0","0","0","0","0","0","0","0","0","4269","0","0","0","0","2828","0","4600","0","2588","22","4556","55","114","13","2720","2911","4217","3516","3709","3785","3291","2760","4422","3816","3385","2951","4051","4368","2583","3823","3257","2849","4309","3987","3062","2436","4505","3673","3263","0","4477","0","0","2615"
"37","130020","77","52","39","4","9267","0","0","0","0","0","0","0","0","0","7781","0","0","0","0","0","0","0","0","0","0","0","4199","0","0","0","0","3104","0","4560","0","2856","22","4574","48","105","10","2897","3349","4019","3920","3577","4161","3187","3103","4336","4186","3254","3240","3985","4499","2658","4358","2959","2916","4463","4324","2979","2880","4332","3980","3177","0","4456","0","0","2854"
"37","130030","77","52","39","4","8233","0","0","0","0","0","0","0","0","0","7071","0","0","0","0","0","0","0","0","0","0","0","3848","0","0","0","0","2814","0","4129","0","2623","25","4221","35","97","5","2565","3067","3615","3721","3084","3838","2851","2825","3946","4003","2780","2951","3617","4027","2516","4134","2510","2583","4126","4125","2530","2653","3919","3591","2927","0","4075","0","0","2586"
"37","130160","77","52","39","4","7659","0","0","0","0","0","0","0","0","0","6441","0","0","0","0","0","0","0","0","0","0","0","3665","0","0","0","0","2380","0","3991","0","2160","24","4035","23","91","9","2160","2583","3511","2981","3191","3339","2726","2373","3761","3366","2791","2531","3426","3672","2233","3257","2774","2519","3580","3280","2735","2136","3815","3140","2771","0","3875","0","0","2168"
"37","130190","77","52","39","4","9006","0","0","0","0","0","0","0","0","0","7432","0","0","0","0","0","0","0","0","0","0","0","4052","0","0","0","0","2913","0","4349","0","2735","23","4363","40","91","13","2808","3205","3830","3752","3379","3950","3043","2988","4103","4043","3072","3067","3824","4294","2567","4177","2793","2705","4362","4270","2659","2803","4044","3803","3028","0","4214","0","0","2758"
"37","135000","77","52","38","4","5798","0","0","0","0","0","0","0","0","0","5121","0","0","0","0","0","0","0","0","0","0","0","2811","0","0","0","0","2041","0","2951","0","1949","16","3156","21","70","1","1761","2325","2537","2814","2107","3060","1801","2187","2729","2934","1987","2338","2438","2908","1839","3209","1612","1764","3093","3109","1682","2082","2690","2685","2040","0","0","0","0","0"
"37","135010","77","52","38","4","8659","0","0","0","0","0","0","0","0","0","7904","0","0","0","0","0","0","0","0","0","0","0","4423","0","0","0","0","3140","0","4472","0","3151","28","4768","23","100","5","2807","3934","3618","4702","2968","4791","2780","3441","4185","4721","2942","3700","3720","4565","2796","5352","2150","2536","5040","5321","2149","3680","3699","4352","3036","0","0","0","0","0"
"37","135080","77","52","38","4","5798","0","0","0","0","0","0","0","0","0","5300","0","0","0","0","0","0","0","0","0","0","0","2919","0","0","0","0","2135","0","2962","0","2131","13","3214","22","67","4","1858","2651","2408","3199","1931","3219","1836","2426","2677","3244","1898","2530","2438","3015","1890","3649","1363","1604","3487","3502","1487","2374","2573","2973","1953","0","0","0","0","0"
"37","135100","77","52","38","4","4115","0","0","0","0","0","0","0","0","0","3675","0","0","0","0","0","0","0","0","0","0","0","1965","0","0","0","0","1517","0","2113","0","1418","10","2202","17","47","3","1311","1659","1828","1929","1620","2185","1317","1523","1990","2069","1475","1597","1832","2135","1290","2160","1298","1334","2165","2137","1297","1416","2006","1901","1477","0","0","0","0","0"
"37","135190","77","52","38","4","1035","0","0","0","0","0","0","0","0","0","910","0","0","0","0","0","0","0","0","0","0","0","490","0","0","0","0","379","0","524","0","354","3","546","3","17","0","321","436","444","527","354","544","329","395","484","549","333","409","444","497","349","589","273","300","570","566","287","339","511","516","336","0","0","0","0","0"
"37","135220","77","52","38","4","1046","0","0","0","0","0","0","0","0","0","954","0","0","0","0","0","0","0","0","0","0","0","524","0","0","0","0","380","0","566","0","351","3","589","2","14","2","323","458","459","572","361","568","353","438","490","565","365","447","463","532","362","622","281","324","595","621","287","428","473","530","374","0","0","0","0","0"
"37","135300","77","52","38","4","2103","0","0","0","0","0","0","0","0","0","1893","0","0","0","0","0","0","0","0","0","0","0","918","0","0","0","0","885","0","982","0","834","2","1049","18","12","2","756","939","846","1128","710","1150","651","932","883","1131","694","925","864","1052","711","1340","459","588","1221","1200","578","806","971","1101","649","0","0","0","0","0"
"37","135620","77","52","38","4","2452","0","0","0","0","0","0","0","0","0","2144","0","0","0","0","0","0","0","0","0","0","0","1112","0","0","0","0","928","0","1185","0","863","6","1227","12","32","2","827","1025","1008","1184","888","1228","803","973","1075","1285","788","993","1021","1148","846","1318","705","723","1315","1325","693","881","1121","1151","812","0","0","0","0","0"
"37","140910","77","52","39","4","2138","0","0","0","0","0","0","0","0","0","1930","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","577","0","1312","0","513","12","1402","13","30","3","444","688","1145","724","1115","918","911","582","1270","881","973","670","1094","1238","550","871","941","828","1019","976","825","622","1170","810","964","0","1317","0","0","467"
"37","145010","78","52","39","4","10354","0","0","0","0","0","0","0","0","0","9314","0","0","0","0","0","0","0","0","0","0","0","3004","4367","0","0","0","0","0","5916","0","2997","25","6205","45","116","10","2733","3838","4974","4746","4206","4947","3873","3280","5645","4777","4150","4046","4573","5771","2827","5613","3134","3503","5320","5907","2779","3970","4615","4418","4184","0","5735","0","0","3047"
"37","150000","77","52","39","4","8093","0","0","0","0","0","0","0","0","0","7138","0","0","0","0","0","0","0","0","0","0","0","3975","0","0","0","0","2701","0","4247","0","2557","20","4472","30","104","7","2381","3251","3518","3941","2931","4075","2666","2808","4050","3999","2885","3281","3352","4281","2301","4328","2367","2451","4364","4447","2217","3030","3566","3589","2985","0","4131","0","0","2567"
"37","150410","78","52","39","4","7453","0","0","0","0","0","0","0","0","0","6411","0","0","0","0","0","0","0","0","0","0","0","2465","2570","0","0","0","0","0","3801","0","2306","14","4003","33","110","11","2110","2748","3318","3422","2734","3619","2430","2431","3705","3457","2726","2851","3094","3737","2136","3709","2315","2114","3988","3853","2095","2519","3355","3229","2649","0","3739","0","0","2272"
"37","151800","77","52","39","4","10041","0","0","0","0","0","0","0","0","0","8540","0","0","0","0","0","0","0","0","0","0","0","4836","0","0","0","0","3146","0","5202","0","2915","24","5330","40","134","23","2840","3675","4411","4668","3551","4853","3172","3318","4839","4700","3502","3776","4211","5064","2825","5036","3019","3117","5013","5308","2684","3470","4417","4303","3575","0","5058","0","0","2945"
"37","154800","77","52","39","4","10174","0","0","0","0","0","0","0","0","0","8681","0","0","0","0","0","0","0","0","0","0","0","4849","0","0","0","0","3278","0","5207","0","3057","19","5410","39","125","10","2936","3784","4464","4743","3584","4926","3275","3425","4898","4772","3554","3895","4180","5186","2835","5028","3136","3181","5057","5243","2850","3522","4491","4471","3533","0","5075","0","0","3099"
"37","160000","77","52","39","4","10310","0","0","0","0","0","0","0","0","0","8949","0","0","0","0","0","0","0","0","0","0","0","4912","0","0","0","0","3429","0","5277","0","3221","20","5501","49","126","12","3062","3986","4458","4892","3693","5060","3354","3607","4950","5024","3589","4011","4311","5211","3018","5435","2970","3149","5412","5485","2865","3616","4616","4635","3554","0","5136","0","0","3258"
"37","160800","77","52","39","4","4527","0","0","0","0","0","0","0","0","0","3798","0","0","0","0","0","0","0","0","0","0","0","2253","0","0","0","0","1292","0","2408","0","1199","9","2473","25","61","4","1180","1515","2046","1885","1731","1964","1586","1364","2242","1918","1721","1534","1984","2251","1221","2013","1519","1389","2207","2225","1291","1438","2035","1852","1615","0","2346","0","0","1216"
"37","171000","79","52","39","4","779","0","0","0","0","0","0","0","0","0","622","0","0","0","0","0","0","0","0","0","0","0","307","0","0","0","0","287","0","318","0","282","2","315","3","19","2","272","257","336","310","291","375","214","249","347","350","248","232","351","328","261","351","234","209","387","325","263","214","366","330","254","0","311","0","0","284"
"37","171010","77","52","39","4","5891","0","0","0","0","0","0","0","0","0","5161","0","0","0","0","0","0","0","0","0","0","0","2867","0","0","0","0","2023","0","3049","0","1919","18","3142","27","123","4","1751","2315","2584","2771","2228","3014","1916","2051","2924","2862","2130","2255","2574","3041","1768","3121","1765","1818","3120","3151","1707","2105","2704","2704","2098","0","3002","0","0","1901"
"37","171020","77","52","39","4","8085","0","0","0","0","0","0","0","0","0","7270","0","0","0","0","0","0","0","0","0","0","0","3939","0","0","0","0","2949","0","4212","0","2774","17","4463","33","107","4","2497","3454","3473","4183","2846","4241","2667","3047","3964","4178","2856","3364","3456","4239","2515","4622","2255","2365","4588","4699","2165","3240","3529","3881","2870","0","4113","0","0","2767"
"37","171070","79","53","39","4","5424","0","0","0","0","0","0","0","0","0","4561","0","0","0","0","0","0","0","0","0","0","0","2948","0","0","0","0","1228","0","1597","2281","0","14","3165","27","83","11","1186","1530","2775","1763","2574","2154","2130","1335","3032","2123","2228","1552","2603","2820","1346","1962","2285","1726","2588","2254","1949","1356","2819","1994","2177","0","2992","0","0","1215"
"37","175080","79","53","39","4","6395","0","0","0","0","0","0","0","0","0","5804","0","0","0","0","0","0","0","0","0","0","0","3071","0","0","0","0","2350","0","1479","3246","0","18","3415","20","62","7","2178","2772","2762","3445","2160","3438","2074","2557","3031","3444","2163","2700","2732","3237","2124","3805","1685","1852","3703","3886","1588","2598","2796","3156","2223","0","3136","0","0","2332"
"37","175200","77","52","39","4","537","0","0","0","0","0","0","0","0","0","491","0","0","0","0","0","0","0","0","0","0","0","271","0","0","0","0","187","0","290","0","181","1","310","2","7","0","165","230","238","274","197","250","217","205","267","284","188","206","254","274","182","264","201","168","300","302","163","208","247","262","188","0","288","0","0","174"
"37","175210","77","52","39","4","1165","0","0","0","0","0","0","0","0","0","1043","0","0","0","0","0","0","0","0","0","0","0","542","0","0","0","0","425","0","605","0","393","1","620","5","7","1","389","457","535","582","419","618","369","446","557","611","391","486","497","585","377","626","348","341","658","668","316","442","532","561","407","0","568","0","0","406"
"37","175230","77","53","39","4","4680","0","0","0","0","0","0","0","0","0","4093","0","0","0","0","0","0","0","0","0","0","0","2133","0","0","0","0","1648","0","1177","2124","0","19","2461","18","37","4","1480","1794","2094","2312","1633","2412","1446","1772","2144","2371","1543","1821","1981","2343","1437","2506","1343","1384","2539","2556","1277","1677","2081","2189","1580","0","2252","0","0","1535"
"37","175240","77","52","39","4","5543","0","0","0","0","0","0","0","0","0","4909","0","0","0","0","0","0","0","0","0","0","0","2625","0","0","0","0","1971","0","2796","0","1871","21","2888","23","66","4","1831","2281","2401","2825","1904","2842","1785","2151","2558","2858","1853","2225","2362","2774","1778","3044","1571","1711","2975","3173","1420","2083","2451","2596","1934","0","2700","0","0","1905"
"37","175270","77","53","39","4","1962","0","0","0","0","0","0","0","0","0","1739","0","0","0","0","0","0","0","0","0","0","0","965","0","0","0","0","633","0","466","999","0","1","1123","7","19","5","558","803","835","940","737","952","678","676","979","953","711","746","869","1023","582","1034","597","596","1049","1090","524","760","841","869","717","0","1022","0","0","600"
"37","177320","77","53","39","4","906","0","0","0","0","0","0","0","0","0","820","0","0","0","0","0","0","0","0","0","0","0","414","0","0","0","0","362","0","188","464","0","3","462","2","6","2","327","405","385","504","294","490","297","341","455","481","320","383","395","462","302","545","234","259","528","546","227","348","421","446","320","0","431","0","0","352"
"37","180010","79","53","39","4","4757","0","0","0","0","0","0","0","0","0","4324","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","0","0","1744","0","1182","2383","0","12","2603","10","55","5","1539","2004","2134","2601","1601","2533","1603","1845","2339","2508","1706","2016","2075","2441","1601","2926","1192","1394","2764","2816","1278","1964","2068","2388","1679","0","2356","0","0","1733"
"37","180040","79","53","39","4","7766","0","0","0","0","0","0","0","0","0","6894","0","0","0","0","0","0","0","0","0","0","0","3852","0","0","0","0","2600","0","2039","3654","0","18","4189","23","81","8","2456","3195","3387","3890","2779","3927","2618","2863","3785","3902","2770","3148","3336","4022","2387","4184","2354","2367","4221","4369","2142","2860","3551","3610","2795","0","3889","0","0","2613"
"37","181710","79","53","39","4","3438","0","0","0","0","0","0","0","0","0","3018","0","0","0","0","0","0","0","0","0","0","0","1799","0","0","0","0","1027","0","970","1562","0","10","1912","14","36","7","983","1326","1561","1567","1363","1614","1271","1155","1762","1606","1327","1355","1488","1768","1053","1666","1212","1137","1775","1806","1047","1178","1629","1565","1245","0","1823","0","0","1031"
"37","190110","79","53","39","4","10711","0","0","0","0","0","0","0","0","0","9220","0","0","0","0","0","0","0","0","0","0","0","5664","0","0","0","0","2914","0","3059","4781","0","29","6183","43","135","13","2670","3604","5223","4255","4648","4762","3996","3153","5751","4655","4253","3683","4923","5712","2881","4776","3944","3383","5456","5066","3609","3334","5276","4356","4222","0","5699","0","0","2922"
"37","190112","79","53","39","4","10063","0","0","0","0","0","0","0","0","0","8528","0","0","0","0","0","0","0","0","0","0","0","5103","0","0","0","0","2791","0","2661","4428","0","23","5494","40","124","8","2711","3532","4551","4274","3906","4616","3440","3106","5050","4456","3754","3636","4284","5127","2760","4611","3406","3049","5062","4836","3143","3091","4805","4120","3733","0","5096","0","0","2859"
"37","195030","78","52","39","4","1407","0","0","0","0","0","0","0","0","0","1174","0","0","0","0","0","0","0","0","0","0","0","429","529","0","0","0","0","0","764","0","352","1","811","7","15","1","316","429","694","514","625","580","535","388","749","615","526","427","661","723","360","617","494","415","712","642","463","402","681","548","535","0","770","0","0","333"
"37","195080","79","53","39","4","1535","0","0","0","0","0","0","0","0","0","1317","0","0","0","0","0","0","0","0","0","0","0","880","0","0","0","0","337","0","523","626","0","0","966","3","32","1","300","389","861","445","817","646","601","353","914","597","673","439","781","839","389","509","732","501","761","654","575","407","820","567","657","0","903","0","0","318"
"37","200000","79","53","39","4","2672","0","0","0","0","0","0","0","0","0","2221","0","0","0","0","0","0","0","0","0","0","0","1400","0","0","0","0","654","0","715","1158","0","9","1495","10","32","4","645","880","1215","1055","1066","1122","966","747","1388","1100","1032","894","1180","1357","703","1143","960","818","1306","1227","858","836","1221","1038","1026","0","1409","0","0","657"
"37","200700","79","53","39","4","10395","0","0","0","0","0","0","0","0","0","8299","0","0","0","0","0","0","0","0","0","0","0","5104","0","0","0","0","2590","0","2816","4242","0","28","5406","39","113","22","2569","3170","4640","3731","4165","3979","3792","2752","5150","4097","3810","3182","4488","5027","2600","4093","3660","3131","4752","4339","3389","2803","4820","3865","3741","0","5134","0","0","2595"
"37","201100","79","53","39","4","1911","0","0","0","0","0","0","0","0","0","1517","0","0","0","0","0","0","0","0","0","0","0","888","0","0","0","0","531","0","490","818","0","3","939","5","31","2","518","608","818","683","752","757","661","524","913","756","683","590","810","891","513","759","662","555","876","761","645","495","895","766","628","0","898","0","0","526"
"37","202113","78","52","39","4","6559","0","0","0","0","0","0","0","0","0","5739","0","0","0","0","0","0","0","0","0","0","0","2208","2376","0","0","0","0","0","3470","0","1960","21","3711","29","96","9","1758","2469","2935","3005","2494","3140","2255","2085","3413","3058","2433","2490","2799","3447","1814","3308","2078","2049","3402","3408","1909","2293","2990","2866","2386","0","3424","0","0","1922"
"37","211010","78","52","39","4","2496","0","0","0","0","0","0","0","0","0","2292","0","0","0","0","0","0","0","0","0","0","0","761","1034","0","0","0","0","0","1350","0","835","4","1438","12","27","1","755","1051","1126","1362","855","1333","834","913","1296","1286","942","1110","1048","1387","740","1515","659","785","1409","1519","633","993","1133","1190","943","0","1330","0","0","837"
"37","220000","78","52","39","4","10667","0","0","0","0","0","0","0","0","0","9140","0","0","0","0","0","0","0","0","0","0","0","3422","3909","0","0","0","0","0","5670","0","2940","34","6187","51","212","7","2481","3351","5202","4048","4623","4786","3749","2943","5775","4612","4122","3500","4802","5655","2661","4598","3892","3103","5572","4971","3352","3359","4970","4093","4143","0","5666","0","0","2787"
"37","220100","78","52","39","4","10015","0","0","0","0","0","0","0","0","0","8635","0","0","0","0","0","0","0","0","0","0","0","3124","3648","0","0","0","0","0","5165","0","2933","18","5767","56","175","9","2458","3255","4783","4063","4118","4710","3304","2766","5427","4403","3839","3527","4247","5162","2581","4426","3547","2764","5389","4879","2914","3171","4645","3848","3848","0","5159","0","0","2753"
"37","235000","78","52","39","4","9237","0","0","0","0","0","0","0","0","0","7869","0","0","0","0","0","0","0","0","0","0","0","2979","3562","0","0","0","0","0","5601","0","1819","25","5845","57","163","24","1625","2601","4779","2888","4573","3607","3726","1803","5722","3203","4329","2939","4245","5379","1801","3079","4279","3410","3993","3875","3270","2671","4468","2994","4143","0","5573","0","0","1757"
"37","237200","78","52","39","4","8617","0","0","0","0","0","0","0","0","0","7712","0","0","0","0","0","0","0","0","0","0","0","2651","3398","0","0","0","0","0","4699","0","2675","24","4997","46","124","8","2375","3447","3831","4292","3136","4294","2959","2868","4560","4185","3251","3667","3473","4684","2412","4717","2503","2739","4609","4732","2383","3253","3831","3856","3189","0","4573","0","0","2662"
"37","238800","78","52","39","4","8822","0","0","0","0","0","0","0","0","0","7629","0","0","0","0","0","0","0","0","0","0","0","2882","3356","0","0","0","0","0","4914","0","2316","25","5236","40","146","7","2051","2904","4283","3495","3793","3982","3160","2425","4870","3767","3556","3121","3927","4788","2200","3909","3242","2910","4349","4310","2762","2775","4206","3442","3533","0","4900","0","0","2237"
"37","240400","78","52","39","4","5308","0","0","0","0","0","0","0","0","0","4601","0","0","0","0","0","0","0","0","0","0","0","1725","1904","0","0","0","0","0","2692","0","1693","10","2923","21","81","4","1477","2006","2335","2436","1973","2531","1797","1782","2625","2454","1957","1973","2274","2596","1603","2794","1547","1531","2842","2821","1455","1774","2456","2316","1903","0","2646","0","0","1666"
"37","245200","78","53","39","4","455","0","0","0","0","0","0","0","0","0","373","0","0","0","0","0","0","0","0","0","0","0","121","161","0","0","0","0","0","135","171","0","3","234","1","5","1","122","176","173","203","158","200","145","137","220","201","159","161","193","232","112","220","133","126","233","240","108","150","197","187","159","0","217","0","0","128"
"37","245220","78","53","39","4","9546","0","0","0","0","0","0","0","0","0","8652","0","0","0","0","0","0","0","0","0","0","0","2604","4632","0","0","0","0","0","3250","4258","0","19","6385","27","110","6","1962","3232","4985","3921","4417","4059","4159","2483","5871","3929","4456","3553","4544","5819","2215","4784","3423","3572","4726","4936","3135","3459","4571","3552","4458","0","5918","0","0","2223"
"37","255000","78","53","39","4","10077","0","0","0","0","0","0","0","0","0","8977","0","0","0","0","0","0","0","0","0","0","0","2970","4849","0","0","0","0","0","4005","4048","0","11","7395","44","115","13","1289","2590","5891","3032","5560","3361","5087","1782","6853","3188","5463","2887","5458","6215","2064","3643","4807","4068","4476","4239","4098","3049","5200","3017","5256","0","7010","0","0","1472"
"37","255220","78","53","39","4","10246","0","0","0","0","0","0","0","0","0","9150","0","0","0","0","0","0","0","0","0","0","0","2893","5231","0","0","0","0","0","4561","3733","0","17","7786","50","97","22","1072","2578","6119","2768","6048","3162","5524","1651","7192","2920","5903","2880","5666","6748","1727","3249","5438","4724","4036","4040","4500","3178","5292","2814","5670","0","7495","0","0","1198"
"37","256710","78","53","39","4","3982","0","0","0","0","0","0","0","0","0","3570","0","0","0","0","0","0","0","0","0","0","0","1207","1981","0","0","0","0","0","1785","1472","0","7","2972","19","48","12","461","1062","2339","1185","2250","1288","2086","690","2764","1261","2191","1245","2093","2587","725","1348","2032","1783","1633","1618","1710","1338","1986","1223","2084","0","2863","0","0","520"
"37","260200","78","53","39","4","6358","0","0","0","0","0","0","0","0","0","5416","0","0","0","0","0","0","0","0","0","0","0","2064","2755","0","0","0","0","0","2617","2300","0","11","4518","42","92","9","681","1514","3665","1579","3638","1920","3254","914","4352","1864","3379","1747","3280","3914","1153","1734","3425","2733","2482","2380","2698","1848","3181","1845","3208","0","4365","0","0","759"
"37","260610","78","53","39","4","10474","0","0","0","0","0","0","0","0","0","8991","0","0","0","0","0","0","0","0","0","0","0","3344","4648","0","0","0","0","0","4432","3735","0","10","7638","51","100","26","1046","2447","6087","2560","6090","3136","5379","1511","7177","2846","5854","2913","5445","6639","1732","2884","5626","4536","4073","3900","4490","2994","5307","2914","5399","0","7284","0","0","1173"
"37","261400","78","53","39","4","10193","0","0","0","0","0","0","0","0","0","9202","0","0","0","0","0","0","0","0","0","0","0","3219","4982","0","0","0","0","0","4331","4016","0","19","7547","60","131","11","1318","2899","5847","3374","5508","3377","5367","1811","7125","3257","5656","3364","5250","6708","1828","4182","4545","4532","4272","4486","4085","3540","4971","3114","5416","0","7260","0","0","1487"
"37","266000","78","53","39","4","3662","0","0","0","0","0","0","0","0","0","3056","0","0","0","0","0","0","0","0","0","0","0","1183","1513","0","0","0","0","0","1457","1294","0","6","2521","14","36","12","427","868","2019","963","1958","1050","1819","607","2330","1031","1887","1025","1800","2158","666","1064","1814","1481","1425","1395","1443","977","1796","1062","1736","0","2399","0","0","473"
"37","270100","78","53","39","4","7607","0","0","0","0","0","0","0","0","0","6508","0","0","0","0","0","0","0","0","0","0","0","2352","3425","0","0","0","0","0","3127","2791","0","19","5415","38","91","14","841","1973","4220","2130","4150","2406","3778","1277","5022","2207","4107","2269","3794","4757","1325","2458","3708","3223","3015","3055","3043","2324","3746","2289","3749","0","5219","0","0","924"
"37","270200","79","51","40","4","3167","0","0","0","0","0","0","0","0","0","2107","0","0","0","0","0","0","0","0","0","0","0","1469","0","0","0","0","486","0","1480","0","490","13","1487","11","8","10","550","614","1326","695","1260","792","1153","509","1463","805","1156","610","1297","1197","706","739","1207","795","1182","862","1068","578","1313","908","991","0","0","0","0","0"
"37","270700","78","53","40","4","1177","0","0","0","0","0","0","0","0","0","945","0","0","0","0","0","0","0","0","0","0","0","421","416","0","0","0","0","0","416","453","0","2","801","4","18","3","107","267","627","281","624","356","526","173","740","332","573","304","568","667","210","319","583","445","457","418","459","271","602","367","489","0","0","0","0","0"
"37","271100","78","51","40","4","1561","0","0","0","0","0","0","0","0","0","1120","0","0","0","0","0","0","0","0","0","0","0","555","463","0","0","0","0","0","857","0","217","2","899","9","15","5","176","347","717","350","713","428","627","237","846","395","689","378","662","739","311","399","671","543","526","494","565","337","700","448","593","0","0","0","0","0"
"37","272600","80","51","40","4","6733","0","0","0","0","0","0","0","0","0","4704","0","0","0","0","0","0","0","0","0","0","0","3429","0","0","0","0","989","0","3413","0","1037","31","3478","30","35","16","1044","1440","2971","1577","2897","1792","2626","1089","3392","1790","2689","1514","2832","2958","1374","1735","2676","1995","2448","2060","2326","1411","2906","2022","2306","0","0","0","0","0"
"37","274100","78","53","39","4","1801","0","0","0","0","0","0","0","0","0","1393","0","0","0","0","0","0","0","0","0","0","0","639","567","0","0","0","0","0","625","616","0","9","1012","9","17","3","325","457","852","487","847","583","728","341","988","561","767","496","774","895","389","517","791","618","706","636","655","454","831","580","695","0","979","0","0","319"
"37","274110","78","53","39","4","10017","0","0","0","0","0","0","0","0","0","8756","0","0","0","0","0","0","0","0","0","0","0","3013","4393","0","0","0","0","0","3304","4486","0","19","6659","29","101","16","1808","3119","5188","3715","4698","3788","4507","2297","6127","3762","4696","3427","4746","5765","2362","4369","3892","3779","4603","4695","3511","3460","4647","3492","4642","0","6250","0","0","2041"
